invoice_id,flagged,error_category,expected_total_cents,billed_total_cents,confidence,coverage,review_required,duplicate_record_count,canonical_invoice_row_no,source_context_complete
INV-H4-000580,0,,1117339,1117339,0.874,1.0,True,1,580,True
INV-H4-000581,0,,2302975,2302975,0.874,1.0,True,1,581,True
INV-H4-000585,0,,1713400,1713400,0.874,1.0,True,1,585,True
INV-H4-000594,1,unit_price_mismatch,1852150,1837253,0.874,1.0,True,1,594,True
INV-H4-000597,1,unit_price_mismatch,2635800,2486830,0.874,1.0,True,1,597,True
INV-H4-000604,0,,1621650,1621650,0.874,1.0,True,1,604,True
INV-H4-000613,1,unit_price_mismatch,2262421,2217730,0.874,1.0,True,1,613,True
INV-H4-000617,0,,2334775,2334775,0.874,1.0,True,1,617,True
INV-H4-000619,0,,3328475,3328475,0.874,1.0,True,1,619,True
INV-H4-000621,1,unit_price_mismatch,1605602,1560911,0.874,1.0,True,1,621,True
INV-H4-000623,1,unit_price_mismatch,1120175,884450,0.874,1.0,True,1,623,True
INV-H4-000624,1,unit_price_mismatch|premium_omitted,2937119,2910328,0.874,1.0,True,1,624,True
INV-H4-000627,0,,969075,969075,0.874,1.0,True,1,627,True
INV-H4-000633,1,unit_price_mismatch,1761525,1744140,0.874,1.0,True,1,633,True
INV-H4-000634,0,,1176432,1176432,0.874,1.0,True,1,634,True
INV-H4-000639,1,unit_price_mismatch,1300350,1240762,0.874,1.0,True,1,639,True
INV-H4-000648,1,wrong_unit_basis|unit_price_mismatch,1853525,1874237,0.874,1.0,True,1,648,True
INV-H4-000650,0,,2116750,2116750,0.874,1.0,True,1,650,True
INV-H4-000656,0,,1691450,1691450,0.874,1.0,True,1,656,True
INV-H4-000660,1,unit_price_mismatch,2033155,2015770,0.874,1.0,True,1,660,True
INV-H4-000661,1,unit_price_mismatch,3695275,3400815,0.874,1.0,True,1,661,True
INV-H4-000669,0,,2036050,2036050,0.874,1.0,True,1,669,True
INV-H4-000671,1,unit_price_mismatch,2933225,2843843,0.874,1.0,True,1,671,True
INV-H4-000672,0,,1800325,1800325,0.874,1.0,True,1,672,True
INV-H4-000673,0,,3223381,3223381,0.874,1.0,True,1,673,True
INV-H4-000677,0,,2040712,2040712,0.874,1.0,True,1,677,True
INV-H4-000683,0,,3566465,3566465,0.874,1.0,True,1,683,True
INV-H4-000684,1,unit_price_mismatch,2793533,2758763,0.874,1.0,True,1,684,True
INV-H4-000687,0,,2130175,2130175,0.874,1.0,True,1,687,True
INV-H4-000688,0,,2147980,2147980,0.874,1.0,True,1,688,True
INV-H4-000689,0,,311150,311150,0.874,1.0,True,1,689,True
INV-H4-000692,1,unit_price_mismatch|premium_omitted,892533,852437,0.874,1.0,True,1,692,True
INV-H4-000694,0,,2726750,2726750,0.874,1.0,True,1,694,True
INV-H4-000699,1,unit_price_mismatch,2463560,2322125,0.874,1.0,True,1,699,True
INV-H4-000705,0,,3597659,3597659,0.874,1.0,True,1,705,True
INV-H4-000712,0,,2480463,2480463,0.874,1.0,True,1,712,True
INV-H4-000718,0,,1570300,1570300,0.874,1.0,True,1,718,True
INV-H4-000721,0,,3096676,3096676,0.874,1.0,True,1,721,True
INV-H4-000734,1,unit_price_mismatch,2002325,1957634,0.874,1.0,True,1,734,True
INV-H4-000735,0,,402050,402050,0.874,1.0,True,1,735,True
INV-H4-000738,1,unit_price_mismatch,2007579,1984399,0.874,1.0,True,1,738,True
INV-H4-000741,0,,3319825,3319825,0.874,1.0,True,1,741,True
INV-H4-000745,1,unit_price_mismatch,1810275,1792890,0.874,1.0,True,1,745,True
INV-H4-000750,0,,1496250,1496250,0.874,1.0,True,1,750,True
INV-H4-000755,1,unit_price_mismatch,2733765,2406204,0.874,1.0,True,1,755,True
INV-H4-000757,0,,1616780,1616780,0.874,1.0,True,1,757,True
INV-H4-000764,1,unit_price_mismatch,4427125,4144255,0.874,1.0,True,1,764,True
INV-H4-000768,0,,1314300,1314300,0.874,1.0,True,1,768,True
INV-H4-000772,1,unit_price_mismatch,4549250,4537660,0.874,1.0,True,1,772,True
INV-H4-000777,0,,5973150,5973150,0.874,1.0,True,1,777,True
INV-H4-000792,0,,2301500,2301500,0.874,1.0,True,1,792,True
INV-H4-000797,0,,2429475,2429475,0.874,1.0,True,1,797,True
INV-H4-000801,1,unit_price_mismatch,963775,933981,0.874,1.0,True,1,801,True
INV-H4-000802,0,,3248500,3248500,0.874,1.0,True,1,802,True
INV-H4-000808,1,unit_price_mismatch,4600475,4322513,0.874,1.0,True,1,808,True
INV-H4-000812,0,,5447044,5447044,0.874,1.0,True,1,812,True
INV-H4-000816,0,,3280925,3280925,0.874,1.0,True,1,816,True
INV-H4-000820,1,unit_price_mismatch,2890050,2766785,0.874,1.0,True,1,820,True
INV-H4-000822,1,unit_price_mismatch,2801601,2784216,0.874,1.0,True,1,822,True
INV-H4-000823,0,,2781425,2781425,0.874,1.0,True,1,823,True
INV-H4-000834,0,,2226125,2226125,0.874,1.0,True,1,834,True
INV-H4-000835,0,,3111550,3111550,0.874,1.0,True,1,835,True
INV-H4-000838,1,unit_price_mismatch,1562450,1373870,0.874,1.0,True,1,838,True
INV-H4-000513,0,,1561425,1561425,0.878,1.0,True,1,513,True
INV-H4-000138,0,,408732,408732,0.882,1.0,True,1,138,True
INV-H4-000241,0,,2652700,2652700,0.882,1.0,True,1,241,True
INV-H4-000440,0,,1999100,1999100,0.882,1.0,True,1,440,True
INV-H4-000697,0,,654798,654798,0.882,1.0,True,1,697,True
INV-H4-000149,0,,1433525,1433525,0.89,1.0,True,1,149,True
INV-H4-000301,0,,1677800,1677800,0.89,1.0,True,1,301,True
INV-H4-000811,0,,367825,367825,0.89,1.0,True,1,811,True
INV-H4-000155,1,unit_price_mismatch,1842600,1748312,0.894,1.0,True,1,155,True
INV-H4-000794,1,unit_price_mismatch,927100,785665,0.894,1.0,True,1,794,True
INV-H4-000005,0,,1061450,1061450,0.898,1.0,True,1,5,True
INV-H4-000059,0,,822175,822175,0.898,1.0,True,1,59,True
INV-H4-000106,0,,1241425,1241425,0.898,1.0,True,1,106,True
INV-H4-000120,0,,2225600,2225600,0.898,1.0,True,1,120,True
INV-H4-000126,0,,1198500,1198500,0.898,1.0,True,1,126,True
INV-H4-000161,0,,2578975,2578975,0.898,1.0,True,1,161,True
INV-H4-000165,1,daily_cap_exceeded,3413175,3413175,0.898,1.0,True,1,165,True
INV-H4-000166,0,,1360729,1360729,0.898,1.0,True,1,166,True
INV-H4-000206,0,,1988225,1988225,0.898,1.0,True,1,206,True
INV-H4-000240,0,,2711979,2711979,0.898,1.0,True,1,240,True
INV-H4-000249,0,,2468650,2468650,0.898,1.0,True,1,249,True
INV-H4-000256,0,,682700,682700,0.898,1.0,True,1,256,True
INV-H4-000282,0,,1401500,1401500,0.898,1.0,True,1,282,True
INV-H4-000284,0,,531900,531900,0.898,1.0,True,1,284,True
INV-H4-000337,0,,2762165,2762165,0.898,1.0,True,1,337,True
INV-H4-000346,0,,4225450,4225450,0.898,1.0,True,1,346,True
INV-H4-000359,0,,1946150,1946150,0.898,1.0,True,1,359,True
INV-H4-000366,1,unit_price_mismatch,1409725,1394828,0.898,1.0,True,1,366,True
INV-H4-000389,0,,935125,935125,0.898,1.0,True,1,389,True
INV-H4-000403,0,,1411800,1411800,0.898,1.0,True,1,403,True
INV-H4-000443,0,,1949435,1949435,0.898,1.0,True,1,443,True
INV-H4-000461,0,,2918700,2918700,0.898,1.0,True,1,461,True
INV-H4-000464,0,,1815325,1815325,0.898,1.0,True,1,464,True
INV-H4-000465,0,,813125,813125,0.898,1.0,True,1,465,True
INV-H4-000467,0,,1033045,1033045,0.898,1.0,True,1,467,True
INV-H4-000540,1,contract_number_mismatch|daily_cap_exceeded,2195250,2195250,0.898,1.0,True,1,540,True
INV-H4-000541,1,wrong_unit_basis,508925,508925,0.898,1.0,True,1,541,True
INV-H4-000566,0,,1810875,1810875,0.898,1.0,True,1,566,True
INV-H4-000591,0,,1112500,1112500,0.898,1.0,True,1,591,True
INV-H4-000620,0,,1083025,1083025,0.898,1.0,True,1,620,True
INV-H4-000632,0,,1680900,1680900,0.898,1.0,True,1,632,True
INV-H4-000652,1,unit_price_mismatch,1586875,1492585,0.898,1.0,True,1,652,True
INV-H4-000674,1,unit_price_mismatch,2953650,2906505,0.898,1.0,True,1,674,True
INV-H4-000679,1,unit_price_mismatch,3616549,3569404,0.898,1.0,True,1,679,True
INV-H4-000717,0,,475025,475025,0.898,1.0,True,1,717,True
INV-H4-000728,0,,988325,988325,0.898,1.0,True,1,728,True
INV-H4-000732,0,,2127850,2127850,0.898,1.0,True,1,732,True
INV-H4-000748,0,,1131650,1131650,0.898,1.0,True,1,748,True
INV-H4-000771,0,,1482775,1482775,0.898,1.0,True,1,771,True
INV-H4-000793,0,,2204775,2204775,0.898,1.0,True,1,793,True
INV-H4-000800,0,,1103000,1103000,0.898,1.0,True,1,800,True
INV-H4-000830,0,,2539580,2539580,0.898,1.0,True,1,830,True
INV-H4-000100,0,,1400750,1400750,0.902,1.0,True,1,100,True
INV-H4-000235,1,contract_number_mismatch|exclusion_window_violation,1538350,1538350,0.902,1.0,True,1,235,True
INV-H4-000340,0,,572600,572600,0.902,1.0,True,1,340,True
INV-H4-000472,0,,319075,319075,0.902,1.0,True,1,472,True
INV-H4-000006,1,invoice_total_mismatch,641175,640175,0.97,1.0,True,1,6,True
INV-H4-000017,1,line_total_arithmetic,4939975,4939975,0.97,0.929,True,1,17,True
INV-H4-000018,1,cross_invoice_duplicate,1493475,1493475,0.97,1.0,True,1,18,True
INV-H4-000069,1,cross_invoice_duplicate,3522700,3522700,0.97,0.875,True,1,69,True
INV-H4-000084,1,cross_invoice_duplicate,4715550,4715550,0.97,0.941,True,1,84,True
INV-H4-000104,1,contract_number_mismatch,763938,763938,0.97,1.0,True,1,104,True
INV-H4-000121,1,service_date_after_invoice_date,1732875,1732875,0.97,1.0,True,1,121,True
INV-H4-000157,1,invoice_total_mismatch,1041600,1066600,0.97,0.857,True,1,157,True
INV-H4-000226,1,line_total_arithmetic,916750,941750,0.97,0.857,True,1,226,True
INV-H4-000260,1,line_total_arithmetic|service_date_out_of_window,1682025,1657025,0.97,1.0,True,1,260,True
INV-H4-000391,1,service_date_after_invoice_date,1528764,1528764,0.97,0.8,True,1,391,True
INV-H4-000445,1,service_date_after_invoice_date|service_date_out_of_window,3669725,3669725,0.97,0.933,True,1,445,True
INV-H4-000678,1,malformed_service_date|service_date_after_invoice_date,3039017,3039017,0.97,0.867,True,1,678,True
INV-H4-000693,1,service_date_out_of_window|cross_invoice_duplicate,1856825,1856825,0.97,0.812,True,1,693,True
INV-H4-000719,1,line_total_arithmetic,2371128,2370128,0.97,0.867,True,1,719,True
